id,rank,overallRating,firstName,lastName,commonName,birthdate,height,weight,skillMoves,weakFootAbility,preferredFoot,position,positionType,alternatePositions,nationality,team,leagueName,playStyles,playStylesPlus,pac,sho,pas,dri,def,phy,acceleration,sprintSpeed,finishing,shotPower,longShots,volleys,penalties,positioning,shortPassing,longPassing,curve,freeKickAccuracy,crossing,vision,dribbling,ballControl,agility,balance,reactions,composure,interceptions,defensiveAwareness,standingTackle,slidingTackle,headingAccuracy,aggression,jumping,stamina,strength,gkDiving,gkHandling,gkKicking,gkPositioning,gkReflexes
234727,1888,75,Timo,Hübers,,,190,82,2,4,1,CB,Defense,,Germany,1. FC Köln,Bundesliga 2,"Aerial,Intercept",,73,40,56,59,75,75,76,70,36,51,40,35,40,42,67,65,38,39,40,53,56,61,60,57,76,66,77,74,76,76,72,74,86,67,79,,,,,
185195,1888,75,Odion,Ighalo,,,185,80,4,4,1,ST,Attack,,Nigeria,Al Wehda,ROSHN Saudi League,,,61,77,64,71,43,83,59,62,80,79,72,75,66,77,69,55,64,55,64,65,71,74,59,74,75,74,32,37,45,41,79,74,85,87,85,,,,,
228861,1888,75,Stanislav,Iljutcenko,,,187,82,3,4,1,ST,Attack,,Russia,FC Seoul,K League 1,"Aerial,First Touch,Power Shot",,68,77,58,68,37,84,69,67,79,79,71,76,75,77,64,52,65,59,53,56,66,75,59,59,69,71,38,21,44,22,75,71,87,78,91,,,,,
270141,1888,75,Franco,Israel,,,190,82,1,3,1,GK,Defense,,Uruguay,Sporting CP,Liga Portugal,,,79,72,71,81,31,76,30,32,6,53,8,5,11,8,32,26,14,10,11,43,12,16,33,37,56,44,11,7,12,11,10,16,65,23,80,79.0,72.0,71.0,76.0,81.0
257889,1888,75,Kristijan,Jakić,,,181,75,2,3,1,CDM,Midfielder,"CM, CB",Croatia,FC Augsburg,Bundesliga,"Bruiser,Intercept",,67,61,64,68,74,79,76,59,52,79,70,60,49,55,72,70,41,45,53,66,65,71,65,74,71,69,72,75,76,74,69,88,81,78,75,,,,,
232104,1888,75,Daniel,James,,,171,63,3,4,1,RM,Midfielder,"LM, ST, RW",Wales,Leeds United,EFL Championship,"Quick Step,Rapid",,93,70,66,74,46,66,94,93,72,73,65,58,64,74,68,58,73,54,73,65,72,74,83,82,76,65,42,52,45,34,50,79,71,74,56,,,,,
212432,1888,75,Jo,Hyeon Woo,,,189,75,1,3,1,GK,Defense,,Korea Republic,Ulsan Hyundai,K League 1,"Far Reach,Footwork",,77,72,62,78,51,73,52,50,18,47,14,18,19,12,28,23,19,15,11,61,12,18,31,53,73,63,17,29,18,16,16,19,52,29,33,77.0,72.0,62.0,73.0,78.0
256107,1888,75,Alistair,Johnston,,,180,77,2,3,1,RB,Defense,,Canada,Celtic,Scottish Prem,"Jockey,Relentless",,79,57,71,70,71,80,76,82,55,68,53,34,49,71,74,73,66,37,72,74,67,72,75,70,70,74,66,74,75,72,60,85,79,85,76,,,,,
231554,1888,75,James,Justin,,,183,80,3,4,1,LB,Defense,RB,England,Leicester City,Premier League,,,79,50,70,69,72,71,74,83,53,54,40,42,43,65,73,67,60,60,74,67,69,68,67,70,73,66,70,71,76,74,68,66,76,76,69,,,,,
188400,1888,75,Thomas,Kaminski,,,190,78,1,3,1,GK,Defense,,Belgium,Luton Town,EFL Championship,"Deflector,Footwork,Long Ball Pass",,73,75,70,77,46,74,47,45,14,53,15,17,24,18,40,46,11,17,18,56,11,16,59,42,69,47,17,17,11,17,10,29,63,31,62,73.0,75.0,70.0,74.0,77.0
239096,1888,75,Atakan,Karazor,,,191,76,2,3,1,CDM,Midfielder,CM,Germany,VfB Stuttgart,Bundesliga,Anticipate,,48,36,62,66,77,73,41,54,35,47,29,27,38,34,76,68,42,31,39,67,64,72,61,43,69,70,78,78,76,75,78,75,71,78,69,,,,,
207599,1888,75,Michael,Keane,,,191,82,2,3,1,CB,Defense,,England,Everton,Premier League,"Aerial,Long Ball Pass",,41,49,62,59,76,74,40,42,50,58,46,40,48,29,69,69,53,33,57,60,57,63,50,50,73,69,76,75,76,74,79,77,79,49,85,,,,,
261539,1888,75,Mandela,Keita,,,181,78,3,3,1,CDM,Midfielder,CM,Belgium,Parma,Serie A Enilive,,,78,56,67,75,72,80,78,78,42,76,70,47,61,52,76,73,55,49,48,73,77,74,78,75,69,70,74,71,74,72,64,75,82,87,79,,,,,
231512,1888,75,Lloyd,Kelly,,,190,86,3,3,2,CB,Defense,LB,England,Newcastle Utd,Premier League,"Jockey,Long Ball Pass,Long Throw",,67,40,65,67,75,78,64,69,34,50,40,34,45,57,73,67,46,44,62,60,67,73,55,50,70,73,74,74,77,74,75,75,82,72,81,,,,,
211999,1888,75,Rani,Khedira,,,189,86,2,3,1,CDM,Midfielder,CM,Germany,Union Berlin,Bundesliga,Bruiser,,54,43,57,62,79,80,53,54,34,58,51,29,46,43,68,63,38,41,42,59,58,68,54,55,75,69,78,83,78,74,75,86,79,71,83,,,,,
180283,1888,75,Ki,Sung Yueng,,,189,75,3,5,1,CM,Midfielder,CDM,Korea Republic,FC Seoul,K League 1,"Incisive Pass,Long Ball Pass,Pinged Pass,Press Proven",,54,66,76,70,64,77,54,54,59,74,72,66,67,67,77,80,76,72,69,78,69,76,62,66,66,75,71,59,68,58,55,73,66,86,75,,,,,
235458,1888,75,Cédric,Kipré,,,193,90,2,2,1,CB,Defense,,Côte d'Ivoire,Stade de Reims,Ligue 1 McDonald's,"Bruiser,Intercept,Long Ball Pass,Power Header",,68,35,49,55,73,85,64,71,31,53,29,32,36,29,61,52,37,32,39,44,52,61,44,39,71,68,73,74,74,72,72,83,86,67,94,,,,,
250941,1888,75,Derrick,Köhn,,,180,73,4,3,2,LB,Defense,LM,Germany,SV Werder Bremen,Bundesliga,Rapid,,87,68,71,76,69,75,88,87,65,78,75,57,41,64,72,70,74,69,74,65,78,75,84,72,68,61,66,68,73,72,58,65,80,84,73,,,,,
239364,1888,75,Philipp,Köhn,,,190,80,1,2,1,GK,Defense,,Switzerland,AS Monaco,Ligue 1 McDonald's,Cross Claimer,,76,73,68,76,46,74,48,43,8,51,7,6,16,7,35,30,10,14,11,54,23,28,56,26,72,32,12,12,13,14,12,28,64,28,63,76.0,73.0,68.0,74.0,76.0
212212,1888,75,Dominik,Kohr,,,183,80,2,3,1,CB,Defense,"CDM, CM",Germany,1. FSV Mainz 05,Bundesliga,"Bruiser,Intercept,Relentless,Slide Tackle",,80,63,60,70,74,80,77,82,58,77,71,45,47,52,70,64,51,48,42,64,68,72,67,67,74,76,76,73,75,71,70,93,83,76,77,,,,,
239028,1888,75,Aboubakary,Koita,,,175,69,4,4,1,LM,Midfielder,"CAM, LW",Mauritania,AEK Athens,Hellas Liga,"Flair,Rapid",,83,77,70,77,57,69,86,81,72,88,83,74,74,69,72,66,74,76,71,68,78,73,87,76,70,70,62,60,60,57,32,62,65,76,69,,,,,
259633,1888,75,Giannis,Konstantelias,,,178,66,4,4,1,CAM,Midfielder,RW,Greece,PAOK FC,Hellas Liga,"First Touch,Flair,Incisive Pass,Technical",,77,65,74,79,38,56,80,75,65,65,66,68,63,66,76,70,69,64,71,78,79,79,85,85,72,71,34,37,38,37,45,63,58,70,46,,,,,
251392,1888,75,Tom,Krauß,,,182,75,2,3,1,CDM,Midfielder,CM,Germany,Luton Town,EFL Championship,"Block,Relentless,Slide Tackle",,70,66,66,73,72,75,74,67,61,73,71,62,69,72,75,70,50,47,51,70,73,75,69,68,73,65,72,71,76,72,64,86,74,79,68,,,,,
259762,1888,75,Victor,Kristiansen,,,181,77,3,3,2,LB,Defense,,Denmark,Leicester City,Premier League,,,73,55,67,73,71,73,73,73,52,66,50,54,52,61,72,64,63,55,75,56,74,74,70,73,72,66,72,72,75,73,55,74,71,81,69,,,,,
277839,1888,75,Nikola,Krstović,,,185,88,2,4,1,ST,Attack,,Montenegro,Lecce,Serie A Enilive,,,66,75,57,71,26,74,65,67,78,76,69,67,70,79,67,42,58,66,46,57,72,74,61,60,76,64,18,20,18,25,80,58,86,69,81,,,,,
257536,1888,75,Jan,Kuchta,,,185,81,3,3,1,ST,Attack,,Czech Republic,FC Midtjylland,3F Superliga,Bruiser,,79,73,66,72,35,82,79,79,74,75,69,75,67,81,70,62,63,60,59,70,70,73,75,76,74,71,31,27,35,28,76,88,91,77,81,,,,,
234983,1888,75,Qazim,Laçi,,,175,67,3,3,1,CM,Midfielder,CDM,Albania,Sparta Praha,Česká Liga,"Bruiser,Incisive Pass,Relentless",,72,69,75,76,69,77,76,69,65,77,74,61,56,68,79,74,67,73,72,74,75,76,83,70,75,75,72,69,70,65,67,85,79,79,72,,,,,
242418,1888,75,Tariq,Lamptey,,,163,62,2,3,1,RB,Defense,,Ghana,Brighton,Premier League,"Quick Step,Rapid",,85,44,66,77,70,50,90,81,47,48,36,32,40,55,72,62,60,35,76,59,77,71,90,95,73,73,71,70,73,75,54,75,60,61,34,,,,,
188988,1888,75,Manuel,Lanzini,,,170,69,4,3,1,CAM,Midfielder,"LM, CM",Argentina,River Plate,Libertadores,Flair,,63,71,76,80,43,51,69,58,67,76,74,65,76,73,78,73,78,75,73,78,80,79,78,89,70,82,30,30,55,57,53,62,53,56,43,,,,,
226777,1888,75,Cyle,Larin,,,188,90,3,4,1,ST,Attack,,Canada,RCD Mallorca,LALIGA EA SPORTS,,,71,75,65,69,28,78,67,74,78,80,70,61,63,77,70,47,66,50,69,67,71,70,63,48,73,65,22,21,25,20,75,60,86,72,88,,,,,
238756,1888,75,Jørgen,Strand Larsen,,,194,79,3,3,1,ST,Attack,,Norway,Wolves,Premier League,,,77,75,58,69,32,82,73,80,81,74,66,68,58,80,63,54,57,45,45,67,67,73,66,60,74,73,26,29,27,23,75,72,88,84,85,,,,,
203487,1888,75,Jamaal,Lascelles,,,188,83,2,3,1,CB,Defense,,England,Newcastle Utd,Premier League,"Power Header,Slide Tackle",,40,35,51,50,76,78,39,41,34,51,27,33,20,23,64,59,37,16,46,40,41,60,48,51,71,60,75,75,77,76,76,83,85,58,85,,,,,
263620,1888,75,Romeo,Lavia,,,181,76,3,3,1,CDM,Midfielder,CM,Belgium,Chelsea,Premier League,,,67,50,70,75,73,73,69,65,43,63,55,43,50,50,78,74,63,50,58,70,76,75,75,76,70,77,73,73,75,73,62,74,74,68,75,,,,,
257111,1888,75,Jérémy,Le Douaron,,,189,78,3,2,2,ST,Attack,LW,France,Palermo,Serie BKT,Power Header,,66,73,69,74,50,73,67,65,75,76,71,58,58,76,74,58,60,50,70,74,76,78,65,57,78,66,52,44,48,41,77,70,82,71,74,,,,,
215228,1888,75,Cristian,Lema,,,192,93,2,2,1,CB,Defense,,Argentina,Boca Juniors,Sudamericana,"Aerial,Bruiser,Long Ball Pass,Power Header",,32,53,58,42,75,83,33,31,47,74,43,37,69,53,66,64,65,67,42,49,32,53,31,33,63,66,72,76,75,71,82,85,74,67,91,,,,,
245741,1888,75,Jesper,Lindstrøm,,,182,63,4,3,1,CAM,Midfielder,RM,Denmark,Everton,Premier League,"Finesse Shot,Flair,Quick Step,Technical",,82,72,68,79,43,60,84,80,76,75,69,58,52,73,70,67,62,57,62,75,80,81,79,82,70,72,40,46,44,39,44,72,60,68,51,,,,,
205855,1888,75,Marko,Livaja,,,182,80,4,5,1,ST,Attack,CAM,Croatia,Hajduk Split,Liga Hrvatska,"First Touch,Flair,Trivela",,72,76,71,77,38,79,74,71,76,82,70,73,84,71,76,53,68,73,69,77,79,81,61,80,67,83,27,39,39,20,73,82,87,64,84,,,,,
228312,1888,75,Robin,Lod,,,181,82,3,4,2,RM,Midfielder,"CM, CDM, RW",Finland,Minnesota United,MLS,"Press Proven,Whipped Pass",,73,71,73,75,59,71,74,73,72,72,68,67,64,76,73,71,72,66,70,78,75,77,74,72,69,70,54,67,56,51,61,58,69,73,75,,,,,
243478,1888,75,Enzo,Loiodice,,,175,71,3,3,2,CM,Midfielder,CDM,France,UD Las Palmas,LALIGA EA SPORTS,Press Proven,,66,64,74,77,69,67,64,67,58,73,78,39,58,63,79,76,67,69,63,79,77,79,72,82,68,69,67,71,72,71,58,74,63,81,58,,,,,
254894,1888,75,Leonardo,,,,180,76,3,3,1,ST,Attack,,Brazil,Zhejiang Pro,CSL,"Finesse Shot,First Touch",,78,75,59,73,36,73,79,77,80,74,66,77,73,78,64,47,68,57,49,66,69,75,83,76,76,70,34,32,32,26,71,66,84,75,74,,,,,
234686,1888,75,Jordan,Lotomba,,,177,67,2,4,1,RB,Defense,RM,Switzerland,Feyenoord,Eredivisie,,,78,48,65,72,71,68,78,78,44,58,46,46,50,58,72,59,61,39,69,59,71,73,73,73,73,65,72,72,71,73,59,61,73,78,66,,,,,
251942,1888,75,Costinha,,,,181,78,3,3,1,RM,Midfielder,"RB, RW",Portugal,Olympiacos FC,Hellas Liga,"Anticipate,Bruiser",,75,65,72,73,69,77,77,74,63,71,63,44,69,74,74,73,69,49,75,71,73,75,70,69,72,72,71,66,70,71,68,82,80,81,72,,,,,
238072,1888,75,Eduard,Löwen,,,188,91,3,4,1,CM,Midfielder,"CDM, CAM",Germany,St. Louis CITY SC,MLS,"Aerial,Finesse Shot,Intercept,Slide Tackle",,66,70,74,72,70,82,60,70,64,85,75,50,70,69,76,75,75,80,70,73,75,76,46,67,76,71,69,69,74,66,70,82,77,86,81,,,,,
230117,1888,75,Jhonatan,,,,190,79,1,2,1,GK,Defense,,Brazil,Rio Ave FC,Liga Portugal,"Cross Claimer,Far Throw,Long Ball Pass",,76,75,73,78,37,74,35,40,12,55,16,12,11,10,23,21,12,15,18,63,12,15,34,50,64,30,25,13,17,12,14,22,61,35,64,76.0,75.0,73.0,74.0,78.0
236699,1888,75,Saša,Lukić,,,183,77,3,3,1,CM,Midfielder,CDM,Serbia,Fulham,Premier League,Incisive Pass,,53,69,74,75,70,70,52,53,65,75,70,68,70,70,77,76,72,70,66,77,76,79,65,68,72,75,70,68,73,72,62,69,66,74,69,,,,,
261659,1888,75,Senne,Lynen,,,185,80,2,3,1,CDM,Midfielder,CM,Belgium,SV Werder Bremen,Bundesliga,"Bruiser,Intercept",,70,62,72,67,73,77,56,82,57,72,67,49,50,65,76,73,62,65,68,71,66,71,55,62,75,76,80,73,73,65,64,74,72,80,77,,,,,
242392,1888,75,Giangiacomo,Magnani,,,191,87,2,3,1,CB,Defense,,Italy,Hellas Verona,Serie A Enilive,"Bruiser,Jockey",,64,39,45,50,76,72,60,68,33,62,33,35,38,21,54,52,30,30,40,34,40,58,48,46,75,65,75,79,77,75,71,77,80,46,82,,,,,
244480,1888,75,Hugo,Magnetti,,,172,75,3,3,1,CDM,Midfielder,CM,France,Stade Brestois 29,Ligue 1 McDonald's,,,45,50,68,74,69,75,48,43,41,68,53,38,46,63,77,76,59,41,53,71,75,77,60,83,71,74,72,68,74,69,50,82,63,71,76,,,,,
225782,1888,75,Ainsley,Maitland-Niles,,,180,71,3,3,1,RB,Defense,CM,England,OL,Ligue 1 McDonald's,Rapid,,76,61,71,73,71,72,75,77,59,63,63,44,80,67,76,71,62,50,69,72,72,76,73,69,74,74,72,70,76,72,55,65,73,79,71,,,,,
226797,1888,75,Víctor,Ignacio Malcorra,,,171,74,3,4,2,CAM,Midfielder,"LM, ST",Argentina,Rosario Central,Libertadores,"Dead Ball,Incisive Pass,Pinged Pass,Whipped Pass",,68,71,79,76,59,65,69,67,70,78,70,49,70,70,78,79,82,80,80,80,76,77,77,80,69,71,58,65,60,51,45,56,65,56,73,,,,,
239978,1888,75,Dennis,Man,,,183,82,4,3,2,RM,Midfielder,"LM, RW",Romania,Parma,Serie A Enilive,"Flair,Incisive Pass,Quick Step,Technical",,92,72,69,77,45,73,92,92,72,76,73,65,72,67,73,62,71,69,69,68,78,75,92,69,67,69,40,38,48,45,68,61,86,76,74,,,,,
229575,1888,75,Daniel,Mancini,,,171,70,3,3,1,RM,Midfielder,RW,Argentina,Panathinaikos,Hellas Liga,,,81,72,70,76,59,68,83,79,73,75,68,63,65,73,71,69,71,69,72,69,77,75,82,79,73,67,59,56,63,59,55,73,73,75,62,,,,,
214968,1888,75,Federico,Mancuello,,,178,70,4,2,2,CAM,Midfielder,CM,Argentina,Independiente,Primera División,"Flair,Long Ball Pass,Trivela",,63,69,80,76,56,63,67,60,66,80,74,48,59,65,80,77,86,76,81,81,75,80,76,64,75,80,60,53,60,56,49,56,59,78,59,,,,,
208224,1888,75,Petros,Mantalos,,,177,74,3,4,1,CAM,Midfielder,CM,Greece,AEK Athens,Hellas Liga,"First Touch,Incisive Pass",,72,68,77,76,55,66,73,72,67,67,68,63,69,75,78,76,75,71,76,78,75,77,78,78,72,79,55,59,52,45,64,65,72,70,63,,,,,
206654,1888,75,Pablo,Marí,,,193,87,2,3,2,CB,Defense,,Spain,Monza,Serie A Enilive,"Intercept,Long Ball Pass,Power Header",,55,40,49,53,77,72,49,59,38,49,40,28,31,34,68,61,27,30,32,34,49,60,42,31,71,70,77,75,78,76,78,74,78,56,78,,,,,
235813,1888,75,Răzvan,Marin,,,178,75,4,4,1,CM,Midfielder,CDM,Romania,Cagliari,Serie A Enilive,"Incisive Pass,Power Shot,Relentless,Tiki Taka",,64,74,76,75,67,71,66,63,68,82,78,72,76,72,78,75,77,75,75,73,75,76,73,73,75,75,72,66,67,66,58,74,67,80,66,,,,,
256942,1888,75,Eric,Martel,,,188,81,2,3,1,CDM,Midfielder,CM,Germany,1. FC Köln,Bundesliga 2,"Block,Bruiser,Intercept,Relentless",,63,51,62,71,76,81,65,62,50,53,55,35,38,56,71,63,46,43,52,65,71,72,67,69,73,75,78,77,76,73,67,77,76,90,78,,,,,
226377,1888,75,Gonzalo,Martínez,,,172,75,4,2,2,RM,Midfielder,"CAM, RW",Argentina,River Plate,Libertadores,"First Touch,Flair,Long Ball Pass,Power Shot,Technical,Trickster",,75,73,72,81,35,55,82,69,70,79,74,74,80,71,68,71,81,75,75,76,82,79,82,86,71,77,27,47,29,31,32,51,60,49,59,,,,,
234826,1888,75,Toni,Martínez,,,187,84,3,3,1,ST,Attack,,Spain,D. Alavés,LALIGA EA SPORTS,"Aerial,Chip Shot,Finesse Shot,Power Header",,68,76,60,72,24,78,67,68,78,80,69,75,64,76,69,53,56,45,50,66,73,74,67,56,76,66,23,20,14,23,73,69,83,74,83,,,,,
243311,1888,75,Josep,Martínez,,,191,78,1,3,1,GK,Defense,,Spain,Lombardia FC,Serie A Enilive,Cross Claimer,,75,71,67,74,26,76,24,30,6,50,7,6,18,11,27,24,11,12,12,52,8,11,32,22,75,42,11,15,13,15,11,24,54,42,58,75.0,71.0,67.0,76.0,74.0
208620,1888,75,Omar,Mascarell,,,181,76,3,5,1,CM,Midfielder,"CDM, CB",Spain,RCD Mallorca,LALIGA EA SPORTS,"Long Ball Pass,Slide Tackle",,53,64,71,74,72,71,60,47,58,72,68,56,63,72,78,79,61,70,53,73,73,76,73,72,75,68,74,70,77,69,59,69,67,76,70,,,,,
246708,1888,75,Georgios,Masouras,,,184,76,3,4,1,RM,Midfielder,"RW, LW",Greece,Olympiacos FC,Hellas Liga,,,75,75,73,73,53,70,74,76,75,77,76,72,59,73,75,72,75,66,75,70,72,74,76,71,74,74,48,59,46,46,75,64,81,73,70,,,,,
212187,1888,75,Philipp,Max,,,177,77,3,3,2,LB,Defense,LM,Germany,Panathinaikos,Hellas Liga,"Anticipate,Slide Tackle,Whipped Pass",,73,65,74,74,70,72,77,70,63,75,63,45,60,69,74,73,77,73,78,72,73,74,75,76,74,72,72,69,72,71,60,70,75,76,70,,,,,
211061,1888,75,Alexandru,Maxim,,,177,73,4,4,1,CAM,Midfielder,"CM, LM",Romania,Gaziantep,Trendyol Süper Lig,"Dead Ball,Finesse Shot,Flair,Technical",,69,74,77,78,34,60,74,64,73,75,75,72,85,72,78,76,81,74,76,75,79,77,83,83,70,76,43,27,34,32,40,48,58,72,58,,,,,
212204,1888,75,Brandon,Mechele,,,190,80,2,4,1,CB,Defense,,Belgium,Club Brugge,1A Pro League,"Aerial,Block,Long Ball Pass",,51,39,51,53,79,77,48,54,38,63,24,32,35,30,66,65,30,33,42,31,43,59,59,54,68,74,79,82,78,75,75,72,75,80,77,,,,,
261082,1888,75,Cristian,Medina,,,178,70,3,3,1,CM,Midfielder,RM,Argentina,Boca Juniors,Sudamericana,"First Touch,Technical",,75,64,72,79,69,69,76,75,67,64,61,49,54,71,78,72,62,52,67,73,79,79,80,76,74,77,66,72,74,65,51,74,67,84,60,,,,,
198861,1888,75,Nampalys,Mendy,,,168,70,3,3,1,CDM,Midfielder,CM,Senegal,RC Lens,Ligue 1 McDonald's,,,56,54,70,74,74,67,64,50,49,62,61,41,55,56,78,72,69,54,61,68,70,76,74,87,75,75,75,75,75,73,65,78,70,59,67,,,,,
240938,1888,75,Junior,Messias,,,179,70,3,3,2,RM,Midfielder,"RW, CM",Brazil,Genoa,Serie A Enilive,Rapid,,79,72,72,78,49,56,78,79,74,71,73,68,62,75,74,70,74,71,68,74,80,79,79,73,71,65,46,45,51,46,61,55,69,58,54,,,,,
241050,1888,75,Alexander,Meyer,,,195,88,1,3,1,GK,Defense,,Germany,Borussia Dortmund,Bundesliga,Long Ball Pass,,72,71,77,76,41,74,39,45,8,58,9,6,12,7,31,29,12,10,13,36,17,19,22,29,74,37,8,20,10,9,11,22,68,19,79,72.0,71.0,77.0,74.0,76.0
138412,1888,75,James,Milner,,,175,70,3,4,1,CM,Midfielder,"RB, LB",England,Brighton,Premier League,,,50,70,78,74,74,73,51,50,62,82,70,76,87,71,78,77,81,75,82,74,74,77,60,72,78,80,77,74,75,74,65,86,66,75,68,,,,,
259694,1888,75,Mingueza,,,,184,75,2,3,1,RB,Defense,"CB, RM",Spain,RC Celta,LALIGA EA SPORTS,"Bruiser,Long Throw",,79,35,65,64,72,75,76,82,22,61,35,36,32,57,75,67,42,39,66,55,59,69,73,62,70,66,73,71,72,70,71,72,83,80,73,,,,,
254247,1888,75,Mostafa,Mohamed,,,185,78,3,5,1,ST,Attack,,Egypt,FC Nantes,Ligue 1 McDonald's,"Aerial,Power Header",,72,76,58,69,37,79,69,75,76,81,72,68,72,77,64,50,65,65,52,57,69,71,68,62,67,64,38,33,31,27,79,64,89,74,86,,,,,
244270,1888,75,Nikola,Moro,,,185,77,3,5,1,CDM,Midfielder,CM,Croatia,Bologna,Serie A Enilive,,,67,73,75,74,70,75,66,67,70,82,74,64,68,74,78,80,68,69,67,78,74,77,68,61,72,77,71,69,71,72,69,70,75,81,74,,,,,
202873,1888,75,Kevin,Müller,,,190,94,1,2,1,GK,Defense,,Germany,Heidenheim,Bundesliga,"Far Throw,Footwork",,73,71,69,78,48,74,49,46,13,52,15,11,20,11,27,20,13,16,12,15,17,18,48,43,72,52,20,12,10,10,13,41,71,31,76,73.0,71.0,69.0,74.0,78.0
264337,1888,75,Rodrigo,Muniz,,,185,79,3,3,1,ST,Attack,,Brazil,Fulham,Premier League,Flair,Acrobatic,73,74,59,71,42,77,70,75,76,79,64,86,65,77,68,53,60,41,47,65,70,72,74,71,75,71,38,36,42,31,77,79,85,69,79,,,,,
233164,1888,75,Arijanet,Murić,,,197,95,1,2,1,GK,Defense,,Kosovo,Ipswich,Premier League,"Cross Claimer,Far Throw,Long Ball Pass",,76,73,79,77,45,74,44,46,12,59,14,16,18,11,55,58,24,11,13,60,20,35,38,40,60,66,18,15,17,18,10,24,66,29,71,76.0,73.0,79.0,74.0,77.0
253177,1888,75,Yunus,Musah,,,178,75,4,3,1,CM,Midfielder,"CDM, RM",United States,Milano FC,Serie A Enilive,"Quick Step,Rapid",,88,69,71,81,71,82,85,91,66,78,74,54,50,74,74,71,60,54,72,72,85,78,76,79,72,78,72,70,75,70,56,84,81,88,79,,,,,
202078,1888,75,Darlington,Nagbe,,,175,77,3,2,1,CM,Midfielder,CDM,United States,Columbus Crew,MLS,Technical,,73,67,71,80,63,73,72,73,63,74,67,79,61,60,84,75,72,68,49,69,78,80,85,80,80,81,63,66,63,61,57,59,73,83,73,,,,,
230965,1888,75,Nahitan,Nández,,,172,70,3,2,1,RM,Midfielder,"CM, RB, RW",Uruguay,Al Qadisiyah,ROSHN Saudi League,"Anticipate,Rapid,Relentless,Trivela",,81,61,71,77,68,79,85,77,59,65,58,64,60,72,73,70,73,54,73,69,76,74,86,87,76,69,74,64,71,72,58,90,77,87,70,,,,,
233631,1888,75,Amath,Ndiaye,,,173,70,4,4,1,LM,Midfielder,"ST, RM, LW",Senegal,R. Valladolid CF,LALIGA EA SPORTS,"Flair,Quick Step,Rapid",,89,72,69,77,49,64,90,88,74,75,66,73,56,73,73,62,72,65,67,67,78,77,82,72,66,75,41,41,58,42,65,73,79,58,62,,,,,
261188,1888,75,Iliman,Ndiaye,,,180,70,4,3,1,ST,Attack,,Senegal,Everton,Premier League,"Flair,Technical",,84,72,63,82,40,62,83,85,73,74,70,71,66,76,75,56,68,55,48,64,83,82,84,77,78,78,49,44,28,26,59,47,75,66,65,,,,,
257980,1888,75,Dan,Ndoye,,,184,79,3,3,1,RM,Midfielder,"LM, RW",Switzerland,Bologna,Serie A Enilive,Rapid,,81,67,67,78,64,68,82,81,64,75,68,64,60,72,69,56,66,57,74,65,80,77,82,73,70,66,64,64,68,67,53,58,72,81,66,,,,,
231448,1888,75,Reiss,Nelson,,,175,71,4,3,1,RW,Attack,"LW, RM",England,Fulham,Premier League,"Flair,Technical",,85,67,71,78,36,55,86,85,70,69,59,59,61,70,74,63,66,67,72,73,80,79,82,80,68,60,42,31,37,37,39,42,60,70,53,,,,,
234570,1888,75,Jota,,,,175,67,5,4,1,LM,Midfielder,"LW, RW",Portugal,Stade Rennais FC,Ligue 1 McDonald's,"First Touch,Flair,Power Shot,Technical,Trickster,Trivela",,86,70,70,81,37,59,84,88,68,73,74,66,59,69,71,68,72,72,72,69,80,82,89,87,67,73,37,28,41,25,60,56,73,61,57,,,,,
226662,1888,75,Bart,Nieuwkoop,,,180,73,3,3,1,RM,Midfielder,"LM, RB, RW",Holland,Feyenoord,Eredivisie,Intercept,,70,63,73,71,71,77,69,70,65,69,60,48,42,76,75,75,66,50,78,72,70,74,65,70,77,76,74,70,70,68,72,80,79,84,72,,,,,
264257,1888,75,Tijjani,Noslin,,,178,73,4,4,1,ST,Attack,"RW, LW",Holland,Latium,Serie A Enilive,Rapid,,80,73,66,78,43,74,81,79,74,78,70,71,68,72,67,59,72,53,72,65,80,79,77,70,68,77,42,35,42,39,74,66,88,72,76,,,,,
253510,1888,75,Jake,O'Brien,,,197,84,2,3,1,CB,Defense,,Republic of Ireland,Everton,Premier League,,,76,41,53,51,73,79,65,85,38,56,34,39,36,41,70,54,38,50,26,56,44,62,44,41,71,58,72,70,76,71,80,77,87,65,85,,,,,
256854,1888,75,Warmed,Omari,,,188,76,2,3,1,CB,Defense,,France,OL,Ligue 1 McDonald's,,,65,34,58,62,77,73,61,68,25,52,33,31,41,34,73,64,44,32,44,51,59,68,56,53,71,68,75,76,79,76,77,72,81,67,75,,,,,
244603,1888,75,Bećir,Omeragić,,,187,74,2,3,1,CB,Defense,CDM,Switzerland,Montpellier,Ligue 1 McDonald's,,,75,40,63,68,75,73,71,78,28,47,54,39,41,58,74,72,49,31,57,54,65,70,68,61,74,74,75,75,77,75,72,76,81,68,74,,,,,
262880,1888,75,Raphael,Onyedika,,,184,79,2,3,1,CDM,Midfielder,CM,Nigeria,Club Brugge,1A Pro League,,,74,64,64,71,72,80,74,74,59,80,68,51,48,54,73,68,59,44,51,66,70,73,68,73,70,74,77,73,74,69,60,80,78,88,76,,,,,
